ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable,Wireless.Internet,X24.Hour.Check.in,Lock.on.Bedroom.Door,Laundry,Kitchen,Pets,Air.Conditioning,TV,Heating,Iron,Shampoo,Hair.Dryer,Buzzer.Wireless.Intercom,Free.Parking,prop_condo,prop_apartment,prop.other,prop_house,room.private_shared,room.entire_apt,bath.other,bath.two,bath.one,bedroom.other,bedroom.two,bedroom.one,bed.other,bed.two,bed.one,bedtype.other,bedtype.real
5434353,145,500,150,35,2,9,9,10,9,9,9,0.56,42.28626474,-71.13706513,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5498472,175,500,100,0,5,10,10,10,10,10,10,0.07,42.27683095,-71.12955974,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
5521378,87,95,25,25,2,10,10,10,10,9,10,0.41,42.31169374,-71.1011646,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
5588537,200,250,65,0,2,10,10,10,10,10,10,0.37,42.34414099,-71.07226297,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5601743,46,200,50,25,2,8,7,9,9,9,8,1.46,42.31189729,-71.10315398,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
5606682,211,100,75,15,6,9,9,9,9,9,9,2.46,42.34151874,-71.14917643,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5620496,165,95,50,0,4,10,10,10,10,10,10,0.71,42.37816268,-71.06755657,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
5639731,144,500,75,0,2,9,8,8,8,9,8,0.73,42.3424239,-71.07909613,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5640375,122,500,75,0,2,9,9,9,9,10,8,1.14,42.34076182,-71.08022288,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5652147,300,500,140,50,7,9,9,9,9,9,9,0.18,42.30704885,-71.11662413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5659780,275,500,100,0,2,10,10,10,10,10,9,0.18,42.3460016,-71.08907523,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5661246,120,400,25,25,2,9,9,10,10,9,9,2.13,42.34967163,-71.13114441,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
5684598,199,100,25,0,2,10,10,10,10,10,10,1.14,42.3777236,-71.05132419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5702292,81,200,75,25,2,9,8,9,9,10,9,1.25,42.31314951,-71.10478823,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
5709298,220,150,70,0,4,10,10,10,10,10,9,8.85,42.35986626,-71.06720103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5714786,138,500,75,0,2,8,9,9,8,10,8,0.7,42.34222018,-71.08026313,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5717690,167,500,100,0,4,9,9,9,9,9,9,1.7,42.34000152,-71.08129895,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5719606,330,250,85,0,3,10,10,10,10,10,10,0.7,42.3745555,-71.05977738,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
5726250,325,300,50,0,6,10,10,10,10,10,10,1.26,42.37994635,-71.06223271,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
5734770,150,200,25,0,2,10,10,10,10,10,9,5.01,42.34707992,-71.07361071,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
5755910,180,250,80,20,4,10,10,10,10,10,10,0.35,42.36572429,-71.05838781,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
5791960,194,500,100,0,4,10,9,10,10,10,9,1.62,42.3497337,-71.08465376,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5844314,100,150,25,0,5,9,9,9,9,8,9,9.45,42.3185084,-71.05688666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
5851489,169,500,50,25,1,10,10,10,10,10,10,0.24,42.3397966,-71.04881414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
5862806,60,200,20,40,2,10,9,10,10,9,9,2.15,42.32239263,-71.05943009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
5889190,95,100,15,30,2,10,10,10,10,10,10,4.87,42.35284214,-71.12815277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
5903001,325,400,100,25,4,9,9,9,9,9,9,0.71,42.35000583,-71.07757407,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5904732,70,100,20,0,2,10,10,10,10,9,10,0.53,42.3140648,-71.09905546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
5918944,150,100,75,15,4,10,10,10,10,9,10,0.31,42.31153116,-71.09896776,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
5932267,250,200,75,0,2,10,10,10,10,10,10,0.07,42.33666004,-71.07502393,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5990808,189,250,50,0,4,10,10,10,10,9,9,2.44,42.36479683,-71.03031285,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
5992501,235,150,30,25,3,10,10,10,10,10,10,1.19,42.34889611,-71.08414684,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6005290,73,100,75,0,1,10,10,10,10,10,10,0.08,42.28713771,-71.06280658,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6006328,65,200,100,35,5,9,8,9,9,8,9,1.76,42.28189243,-71.09362734,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6059968,100,500,50,20,2,10,10,10,10,9,10,0.6,42.31359024,-71.1091153,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6065674,399,100,120,0,8,10,10,10,10,10,10,0.75,42.31850121,-71.11451134,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
6075481,200,100,50,50,4,9,9,9,10,10,8,2.5,42.35281513,-71.08121725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
6088708,128,150,30,20,2,10,10,10,10,9,9,4.8,42.32999459,-71.05172341,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
6089196,200,300,30,25,2,9,9,10,10,10,9,1.08,42.35898071,-71.06664825,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6089975,269,400,40,25,3,9,10,10,10,8,8,0.26,42.34784649,-71.1355986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
6104388,180,500,100,20,6,10,10,10,10,10,10,0.49,42.31277909,-71.10974082,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
6106955,114,250,80,15,5,10,10,10,10,10,10,0.56,42.3087358,-71.09977037,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6119918,103,250,85,50,4,9,10,9,9,9,9,3.12,42.34505682,-71.13753461,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6131224,250,200,75,0,5,9,9,10,9,9,9,0.63,42.26224663,-71.1138658,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
6134145,380,100,80,0,4,10,10,10,10,10,9,4.6,42.36614827,-71.05257865,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6134867,325,100,80,0,4,10,10,10,10,9,9,6.4,42.35623878,-71.06042659,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6151079,118,150,30,20,2,10,10,10,10,9,9,1.81,42.32906353,-71.05335996,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
6181758,310,100,80,0,4,10,10,10,10,10,9,5.34,42.3571519,-71.05953739,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6248526,170,150,30,0,2,9,9,10,10,10,10,0.13,42.3442062,-71.07222802,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6261296,70,100,20,20,2,10,10,10,10,9,10,3.69,42.29018544,-71.15637538,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
6296656,250,400,125,25,5,10,10,10,10,10,10,3.72,42.3341803,-71.04426144,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6300089,245,300,75,45,6,10,10,10,10,10,10,1.42,42.28641216,-71.15371574,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
6310903,350,200,125,50,6,10,10,10,10,9,10,2.45,42.33410982,-71.04507029,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
6314998,68,100,20,15,3,9,8,10,9,9,8,2.75,42.38452907,-71.004437,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
6316145,180,500,30,0,2,10,10,10,10,10,10,4.84,42.34244651,-71.08705937,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6317304,193,300,60,0,2,10,10,10,10,10,9,3.83,42.3477331,-71.10347595,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6317446,245,400,125,25,4,10,10,10,10,9,9,3.07,42.33585656,-71.04589503,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6317722,185,400,125,0,4,10,10,10,10,9,10,3.03,42.33433822,-71.04482924,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6326257,375,425,125,40,5,10,10,10,10,10,10,4.08,42.36110703,-71.07029268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
6348631,149,250,100,0,2,9,9,10,10,10,9,0.5,42.34453845,-71.06602188,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
6364042,65,100,15,0,2,9,9,9,10,9,9,1.32,42.31362383,-71.09821201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
6373729,75,200,35,35,4,8,10,10,10,8,8,0.07,42.35201383,-71.14047181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
6400432,150,150,100,0,8,9,9,9,10,9,10,1.58,42.27838291,-71.1287801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
6401859,85,200,28,22,4,10,10,10,10,9,10,4.43,42.24652032,-71.11623177,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6410674,175,300,30,30,1,9,9,10,10,10,9,3.77,42.36007901,-71.06696566,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6452246,159,200,20,0,2,10,10,10,10,10,10,6.42,42.34955504,-71.06188093,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
6453686,140,100,45,0,2,10,10,10,10,10,9,3.76,42.35060093,-71.09475061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
6500646,100,300,30,0,1,10,10,10,10,10,10,2.34,42.35223468,-71.06228898,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6516588,175,500,25,15,3,10,9,10,10,10,9,0.58,42.34420702,-71.08881428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6523777,70,200,10,15,2,10,10,10,10,9,9,3.53,42.31544375,-71.05460367,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
6552654,180,100,60,0,2,9,10,10,10,10,9,6,42.34230868,-71.08279043,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6554785,160,500,110,0,2,10,10,10,10,10,10,5.69,42.35901849,-71.06304088,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
6574771,45,200,20,0,1,10,10,10,10,9,10,4.03,42.32396246,-71.05851325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6596242,185,200,50,25,3,10,10,10,10,9,9,0.91,42.35326566,-71.06095516,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6602167,168,200,50,0,6,9,10,10,9,8,9,5.61,42.32527017,-71.10701089,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
6602217,130,200,45,0,5,9,9,10,10,9,9,4.25,42.32309569,-71.10851427,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6644330,120,500,80,20,2,10,10,10,10,10,10,0.39,42.31214692,-71.10890828,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6646604,125,350,100,0,3,9,9,9,9,10,9,2.12,42.34108933,-71.14633887,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6685682,259,500,100,0,4,9,10,10,10,10,9,0.54,42.34800044,-71.08552159,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6709682,65,300,50,15,2,9,9,9,9,8,9,1.66,42.33720962,-71.08478305,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6741968,239,399,49,39,4,10,10,10,10,10,9,5.67,42.35730681,-71.06178635,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6763785,113,350,20,0,1,9,9,10,10,10,9,1.16,42.36105124,-71.0667853,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6778788,149,250,50,0,2,10,10,10,10,10,10,2.39,42.35870558,-71.06734735,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6780300,65,300,50,25,2,9,9,10,10,8,9,0.65,42.33588188,-71.08310262,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6780313,65,300,50,25,2,9,8,9,9,7,8,1.23,42.33539829,-71.08259403,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6793945,215,250,50,30,4,10,10,10,10,9,9,1.88,42.33632671,-71.07415655,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6823017,70,100,35,0,2,10,9,10,9,9,9,3.42,42.3590255,-71.130658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
6862758,200,200,100,0,5,10,10,10,10,10,10,0.75,42.31813877,-71.10367354,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
6881541,199,600,129,25,7,9,9,10,10,9,9,1.83,42.29473076,-71.05525942,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
6886946,225,500,50,0,4,10,10,10,10,9,10,1.66,42.38364153,-71.06878727,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6911945,170,300,20,0,2,10,10,10,10,10,10,0.57,42.33716825,-71.05140041,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6921241,230,500,30,15,4,10,10,10,10,10,10,0.14,42.35002846,-71.0839069,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
6921672,250,500,100,0,4,10,10,10,10,10,10,1,42.32133487,-71.1077732,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
6924700,265,100,60,0,4,10,10,10,10,10,9,7.05,42.35542424,-71.05775942,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
6939162,130,250,45,50,4,10,10,10,10,10,10,0.82,42.31303259,-71.11202441,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
6939454,179,100,20,30,8,9,9,9,9,8,8,2.33,42.32527568,-71.08100201,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6954861,110,100,15,60,2,10,10,10,10,10,10,7.07,42.33881929,-71.14803889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
6965516,73,100,75,0,1,10,10,10,10,10,10,0.1,42.28948306,-71.05939283,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
